FAMID	ID	PID	MID	SEX	POP	POP_SIMPLE	COUNTRY	SPOP	CONTINENT	ORDER	POP_ORDER	SPOP_ORDER	POP_COLOR	SPOP_COLOR
NA19403	NA19403	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2135	3	3	#cc9933	#ffeb33
NA19404	NA19404	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2136	3	3	#cc9933	#ffeb33
NA19428	NA19428	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2137	3	3	#cc9933	#ffeb33
NA19429	NA19429	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2138	3	3	#cc9933	#ffeb33
NA19430	NA19430	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2139	3	3	#cc9933	#ffeb33
NA19431	NA19431	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2140	3	3	#cc9933	#ffeb33
NA19434	NA19434	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2141	3	3	#cc9933	#ffeb33
NA19435	NA19435	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2142	3	3	#cc9933	#ffeb33
NA19436	NA19436	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2143	3	3	#cc9933	#ffeb33
NA19437	NA19437	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2144	3	3	#cc9933	#ffeb33
NA19438	NA19438	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2145	3	3	#cc9933	#ffeb33
NA19439	NA19439	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2146	3	3	#cc9933	#ffeb33
NA19440	NA19440	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2147	3	3	#cc9933	#ffeb33
NA19443	NA19443	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2148	3	3	#cc9933	#ffeb33
NA19445	NA19445	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2149	3	3	#cc9933	#ffeb33
NA19446	NA19446	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2150	3	3	#cc9933	#ffeb33
NA19448	NA19448	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2151	3	3	#cc9933	#ffeb33
NA19449	NA19449	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2152	3	3	#cc9933	#ffeb33
NA19451	NA19451	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2153	3	3	#cc9933	#ffeb33
NA19452	NA19452	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2154	3	3	#cc9933	#ffeb33
NA19454	NA19454	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2155	3	3	#cc9933	#ffeb33
NA19455	NA19455	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2156	3	3	#cc9933	#ffeb33
NA19456	NA19456	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2157	3	3	#cc9933	#ffeb33
NA19457	NA19457	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2158	3	3	#cc9933	#ffeb33
NA19461	NA19461	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2159	3	3	#cc9933	#ffeb33
NA19462	NA19462	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2160	3	3	#cc9933	#ffeb33
NA19463	NA19463	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2161	3	3	#cc9933	#ffeb33
NA19466	NA19466	0	0	1	LWK	Luhya	Kenya	AFR	Africa	2162	3	3	#cc9933	#ffeb33
NA19467	NA19467	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2163	3	3	#cc9933	#ffeb33
NA19468	NA19468	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2164	3	3	#cc9933	#ffeb33
NA19471	NA19471	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2165	3	3	#cc9933	#ffeb33
NA19472	NA19472	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2166	3	3	#cc9933	#ffeb33
NA19473	NA19473	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2167	3	3	#cc9933	#ffeb33
NA19474	NA19474	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2168	3	3	#cc9933	#ffeb33
NA19475	NA19475	0	0	2	LWK	Luhya	Kenya	AFR	Africa	2169	3	3	#cc9933	#ffeb33
NA19625	NA19625	0	0	2	ASW	African-American	United_States	AFR	Africa	2170	7	3	#cc6600	#ffeb33
NA19648	NA19648	0	0	2	MXL	Mexican-American	United_States	AMR	America	2171	9	5	#e10033	#ff3d3d
NA19649	NA19649	0	0	1	MXL	Mexican-American	United_States	AMR	America	2172	9	5	#e10033	#ff3d3d
NA19651	NA19651	0	0	2	MXL	Mexican-American	United_States	AMR	America	2173	9	5	#e10033	#ff3d3d
NA19652	NA19652	0	0	1	MXL	Mexican-American	United_States	AMR	America	2174	9	5	#e10033	#ff3d3d
NA19654	NA19654	0	0	2	MXL	Mexican-American	United_States	AMR	America	2175	9	5	#e10033	#ff3d3d
NA19655	NA19655	0	0	1	MXL	Mexican-American	United_States	AMR	America	2176	9	5	#e10033	#ff3d3d
NA19657	NA19657	0	0	2	MXL	Mexican-American	United_States	AMR	America	2177	9	5	#e10033	#ff3d3d
NA19658	NA19658	0	0	1	MXL	Mexican-American	United_States	AMR	America	2178	9	5	#e10033	#ff3d3d
NA19661	NA19661	0	0	1	MXL	Mexican-American	United_States	AMR	America	2179	9	5	#e10033	#ff3d3d
NA19663	NA19663	0	0	2	MXL	Mexican-American	United_States	AMR	America	2180	9	5	#e10033	#ff3d3d
NA19664	NA19664	0	0	1	MXL	Mexican-American	United_States	AMR	America	2181	9	5	#e10033	#ff3d3d
NA19669	NA19669	0	0	2	MXL	Mexican-American	United_States	AMR	America	2182	9	5	#e10033	#ff3d3d
NA19670	NA19670	0	0	1	MXL	Mexican-American	United_States	AMR	America	2183	9	5	#e10033	#ff3d3d
NA19676	NA19676	0	0	1	MXL	Mexican-American	United_States	AMR	America	2184	9	5	#e10033	#ff3d3d
NA19678	NA19678	0	0	2	MXL	Mexican-American	United_States	AMR	America	2185	9	5	#e10033	#ff3d3d
NA19679	NA19679	0	0	1	MXL	Mexican-American	United_States	AMR	America	2186	9	5	#e10033	#ff3d3d
NA19681	NA19681	0	0	2	MXL	Mexican-American	United_States	AMR	America	2187	9	5	#e10033	#ff3d3d
NA19682	NA19682	0	0	1	MXL	Mexican-American	United_States	AMR	America	2188	9	5	#e10033	#ff3d3d
NA19684	NA19684	0	0	2	MXL	Mexican-American	United_States	AMR	America	2189	9	5	#e10033	#ff3d3d
NA19700	NA19700	0	0	1	ASW	African-American	United_States	AFR	Africa	2190	7	3	#cc6600	#ffeb33
NA19701	NA19701	0	0	2	ASW	African-American	United_States	AFR	Africa	2191	7	3	#cc6600	#ffeb33
NA19703	NA19703	0	0	1	ASW	African-American	United_States	AFR	Africa	2192	7	3	#cc6600	#ffeb33
NA19704	NA19704	0	0	2	ASW	African-American	United_States	AFR	Africa	2193	7	3	#cc6600	#ffeb33
NA19707	NA19707	0	0	2	ASW	African-American	United_States	AFR	Africa	2194	7	3	#cc6600	#ffeb33
NA19711	NA19711	0	0	1	ASW	African-American	United_States	AFR	Africa	2195	7	3	#cc6600	#ffeb33
NA19712	NA19712	0	0	2	ASW	African-American	United_States	AFR	Africa	2196	7	3	#cc6600	#ffeb33
NA19713	NA19713	0	0	2	ASW	African-American	United_States	AFR	Africa	2197	7	3	#cc6600	#ffeb33
NA19716	NA19716	0	0	2	MXL	Mexican-American	United_States	AMR	America	2198	9	5	#e10033	#ff3d3d
NA19717	NA19717	0	0	1	MXL	Mexican-American	United_States	AMR	America	2199	9	5	#e10033	#ff3d3d
NA19719	NA19719	0	0	2	MXL	Mexican-American	United_States	AMR	America	2200	9	5	#e10033	#ff3d3d
NA19720	NA19720	0	0	1	MXL	Mexican-American	United_States	AMR	America	2201	9	5	#e10033	#ff3d3d
NA19722	NA19722	0	0	2	MXL	Mexican-American	United_States	AMR	America	2202	9	5	#e10033	#ff3d3d
NA19723	NA19723	0	0	1	MXL	Mexican-American	United_States	AMR	America	2203	9	5	#e10033	#ff3d3d
NA19725	NA19725	0	0	2	MXL	Mexican-American	United_States	AMR	America	2204	9	5	#e10033	#ff3d3d
NA19726	NA19726	0	0	1	MXL	Mexican-American	United_States	AMR	America	2205	9	5	#e10033	#ff3d3d
NA19728	NA19728	0	0	2	MXL	Mexican-American	United_States	AMR	America	2206	9	5	#e10033	#ff3d3d
NA19729	NA19729	0	0	1	MXL	Mexican-American	United_States	AMR	America	2207	9	5	#e10033	#ff3d3d
NA19731	NA19731	0	0	2	MXL	Mexican-American	United_States	AMR	America	2208	9	5	#e10033	#ff3d3d
NA19732	NA19732	0	0	1	MXL	Mexican-American	United_States	AMR	America	2209	9	5	#e10033	#ff3d3d
NA19734	NA19734	0	0	2	MXL	Mexican-American	United_States	AMR	America	2210	9	5	#e10033	#ff3d3d
NA19735	NA19735	0	0	1	MXL	Mexican-American	United_States	AMR	America	2211	9	5	#e10033	#ff3d3d
NA19740	NA19740	0	0	2	MXL	Mexican-American	United_States	AMR	America	2212	9	5	#e10033	#ff3d3d
NA19741	NA19741	0	0	1	MXL	Mexican-American	United_States	AMR	America	2213	9	5	#e10033	#ff3d3d
NA19746	NA19746	0	0	2	MXL	Mexican-American	United_States	AMR	America	2214	9	5	#e10033	#ff3d3d
NA19747	NA19747	0	0	1	MXL	Mexican-American	United_States	AMR	America	2215	9	5	#e10033	#ff3d3d
NA19749	NA19749	0	0	2	MXL	Mexican-American	United_States	AMR	America	2216	9	5	#e10033	#ff3d3d
NA19750	NA19750	0	0	1	MXL	Mexican-American	United_States	AMR	America	2217	9	5	#e10033	#ff3d3d
NA19752	NA19752	0	0	2	MXL	Mexican-American	United_States	AMR	America	2218	9	5	#e10033	#ff3d3d
NA19755	NA19755	0	0	2	MXL	Mexican-American	United_States	AMR	America	2219	9	5	#e10033	#ff3d3d
NA19756	NA19756	0	0	1	MXL	Mexican-American	United_States	AMR	America	2220	9	5	#e10033	#ff3d3d
NA19758	NA19758	0	0	2	MXL	Mexican-American	United_States	AMR	America	2221	9	5	#e10033	#ff3d3d
NA19759	NA19759	0	0	1	MXL	Mexican-American	United_States	AMR	America	2222	9	5	#e10033	#ff3d3d
NA19761	NA19761	0	0	2	MXL	Mexican-American	United_States	AMR	America	2223	9	5	#e10033	#ff3d3d
NA19762	NA19762	0	0	1	MXL	Mexican-American	United_States	AMR	America	2224	9	5	#e10033	#ff3d3d
NA19764	NA19764	0	0	2	MXL	Mexican-American	United_States	AMR	America	2225	9	5	#e10033	#ff3d3d
NA19770	NA19770	0	0	2	MXL	Mexican-American	United_States	AMR	America	2226	9	5	#e10033	#ff3d3d
NA19771	NA19771	0	0	1	MXL	Mexican-American	United_States	AMR	America	2227	9	5	#e10033	#ff3d3d
NA19773	NA19773	0	0	2	MXL	Mexican-American	United_States	AMR	America	2228	9	5	#e10033	#ff3d3d
NA19774	NA19774	0	0	1	MXL	Mexican-American	United_States	AMR	America	2229	9	5	#e10033	#ff3d3d
NA19776	NA19776	0	0	2	MXL	Mexican-American	United_States	AMR	America	2230	9	5	#e10033	#ff3d3d
NA19777	NA19777	0	0	1	MXL	Mexican-American	United_States	AMR	America	2231	9	5	#e10033	#ff3d3d
NA19779	NA19779	0	0	2	MXL	Mexican-American	United_States	AMR	America	2232	9	5	#e10033	#ff3d3d
NA19780	NA19780	0	0	1	MXL	Mexican-American	United_States	AMR	America	2233	9	5	#e10033	#ff3d3d
NA19782	NA19782	0	0	2	MXL	Mexican-American	United_States	AMR	America	2234	9	5	#e10033	#ff3d3d
NA19783	NA19783	0	0	1	MXL	Mexican-American	United_States	AMR	America	2235	9	5	#e10033	#ff3d3d
NA19785	NA19785	0	0	2	MXL	Mexican-American	United_States	AMR	America	2236	9	5	#e10033	#ff3d3d
NA19786	NA19786	0	0	1	MXL	Mexican-American	United_States	AMR	America	2237	9	5	#e10033	#ff3d3d
NA19788	NA19788	0	0	2	MXL	Mexican-American	United_States	AMR	America	2238	9	5	#e10033	#ff3d3d
NA19789	NA19789	0	0	1	MXL	Mexican-American	United_States	AMR	America	2239	9	5	#e10033	#ff3d3d
NA19792	NA19792	0	0	1	MXL	Mexican-American	United_States	AMR	America	2240	9	5	#e10033	#ff3d3d
NA19794	NA19794	0	0	2	MXL	Mexican-American	United_States	AMR	America	2241	9	5	#e10033	#ff3d3d
NA19795	NA19795	0	0	1	MXL	Mexican-American	United_States	AMR	America	2242	9	5	#e10033	#ff3d3d
NA19818	NA19818	0	0	1	ASW	African-American	United_States	AFR	Africa	2243	7	3	#cc6600	#ffeb33
NA19819	NA19819	0	0	2	ASW	African-American	United_States	AFR	Africa	2244	7	3	#cc6600	#ffeb33
NA19834	NA19834	0	0	1	ASW	African-American	United_States	AFR	Africa	2245	7	3	#cc6600	#ffeb33
NA19835	NA19835	0	0	2	ASW	African-American	United_States	AFR	Africa	2246	7	3	#cc6600	#ffeb33
NA19900	NA19900	0	0	1	ASW	African-American	United_States	AFR	Africa	2247	7	3	#cc6600	#ffeb33
NA19901	NA19901	0	0	2	ASW	African-American	United_States	AFR	Africa	2248	7	3	#cc6600	#ffeb33
NA19904	NA19904	0	0	1	ASW	African-American	United_States	AFR	Africa	2249	7	3	#cc6600	#ffeb33
NA19908	NA19908	0	0	1	ASW	African-American	United_States	AFR	Africa	2250	7	3	#cc6600	#ffeb33
NA19909	NA19909	0	0	2	ASW	African-American	United_States	AFR	Africa	2251	7	3	#cc6600	#ffeb33
NA19913	NA19913	0	0	2	ASW	African-American	United_States	AFR	Africa	2252	7	3	#cc6600	#ffeb33
NA19914	NA19914	0	0	2	ASW	African-American	United_States	AFR	Africa	2253	7	3	#cc6600	#ffeb33
NA19916	NA19916	0	0	1	ASW	African-American	United_States	AFR	Africa	2254	7	3	#cc6600	#ffeb33
NA19917	NA19917	0	0	2	ASW	African-American	United_States	AFR	Africa	2255	7	3	#cc6600	#ffeb33
NA19920	NA19920	0	0	1	ASW	African-American	United_States	AFR	Africa	2256	7	3	#cc6600	#ffeb33
NA19921	NA19921	0	0	2	ASW	African-American	United_States	AFR	Africa	2257	7	3	#cc6600	#ffeb33
NA19922	NA19922	0	0	1	ASW	African-American	United_States	AFR	Africa	2258	7	3	#cc6600	#ffeb33
NA19923	NA19923	0	0	2	ASW	African-American	United_States	AFR	Africa	2259	7	3	#cc6600	#ffeb33
NA19982	NA19982	0	0	1	ASW	African-American	United_States	AFR	Africa	2260	7	3	#cc6600	#ffeb33
NA19984	NA19984	0	0	1	ASW	African-American	United_States	AFR	Africa	2261	7	3	#cc6600	#ffeb33
NA20126	NA20126	0	0	1	ASW	African-American	United_States	AFR	Africa	2262	7	3	#cc6600	#ffeb33
NA20127	NA20127	0	0	2	ASW	African-American	United_States	AFR	Africa	2263	7	3	#cc6600	#ffeb33
NA20274	NA20274	0	0	2	ASW	African-American	United_States	AFR	Africa	2264	7	3	#cc6600	#ffeb33
NA20276	NA20276	0	0	2	ASW	African-American	United_States	AFR	Africa	2265	7	3	#cc6600	#ffeb33
NA20278	NA20278	0	0	1	ASW	African-American	United_States	AFR	Africa	2266	7	3	#cc6600	#ffeb33
NA20281	NA20281	0	0	1	ASW	African-American	United_States	AFR	Africa	2267	7	3	#cc6600	#ffeb33
NA20282	NA20282	0	0	2	ASW	African-American	United_States	AFR	Africa	2268	7	3	#cc6600	#ffeb33
NA20287	NA20287	0	0	2	ASW	African-American	United_States	AFR	Africa	2269	7	3	#cc6600	#ffeb33
NA20289	NA20289	0	0	2	ASW	African-American	United_States	AFR	Africa	2270	7	3	#cc6600	#ffeb33
NA20291	NA20291	0	0	1	ASW	African-American	United_States	AFR	Africa	2271	7	3	#cc6600	#ffeb33
NA20294	NA20294	0	0	2	ASW	African-American	United_States	AFR	Africa	2272	7	3	#cc6600	#ffeb33
NA20296	NA20296	0	0	2	ASW	African-American	United_States	AFR	Africa	2273	7	3	#cc6600	#ffeb33
NA20298	NA20298	0	0	1	ASW	African-American	United_States	AFR	Africa	2274	7	3	#cc6600	#ffeb33
NA20299	NA20299	0	0	2	ASW	African-American	United_States	AFR	Africa	2275	7	3	#cc6600	#ffeb33
NA20314	NA20314	0	0	2	ASW	African-American	United_States	AFR	Africa	2276	7	3	#cc6600	#ffeb33
NA20317	NA20317	0	0	2	ASW	African-American	United_States	AFR	Africa	2277	7	3	#cc6600	#ffeb33
NA20318	NA20318	0	0	1	ASW	African-American	United_States	AFR	Africa	2278	7	3	#cc6600	#ffeb33
NA20320	NA20320	0	0	2	ASW	African-American	United_States	AFR	Africa	2279	7	3	#cc6600	#ffeb33
NA20321	NA20321	0	0	2	ASW	African-American	United_States	AFR	Africa	2280	7	3	#cc6600	#ffeb33
NA20332	NA20332	0	0	2	ASW	African-American	United_States	AFR	Africa	2281	7	3	#cc6600	#ffeb33
NA20334	NA20334	0	0	2	ASW	African-American	United_States	AFR	Africa	2282	7	3	#cc6600	#ffeb33
NA20339	NA20339	0	0	2	ASW	African-American	United_States	AFR	Africa	2283	7	3	#cc6600	#ffeb33
NA20340	NA20340	0	0	1	ASW	African-American	United_States	AFR	Africa	2284	7	3	#cc6600	#ffeb33
NA20342	NA20342	0	0	1	ASW	African-American	United_States	AFR	Africa	2285	7	3	#cc6600	#ffeb33
NA20346	NA20346	0	0	1	ASW	African-American	United_States	AFR	Africa	2286	7	3	#cc6600	#ffeb33
NA20348	NA20348	0	0	1	ASW	African-American	United_States	AFR	Africa	2287	7	3	#cc6600	#ffeb33
NA20351	NA20351	0	0	1	ASW	African-American	United_States	AFR	Africa	2288	7	3	#cc6600	#ffeb33
NA20355	NA20355	0	0	2	ASW	African-American	United_States	AFR	Africa	2289	7	3	#cc6600	#ffeb33
NA20356	NA20356	0	0	1	ASW	African-American	United_States	AFR	Africa	2290	7	3	#cc6600	#ffeb33
NA20357	NA20357	0	0	2	ASW	African-American	United_States	AFR	Africa	2291	7	3	#cc6600	#ffeb33
NA20359	NA20359	0	0	2	ASW	African-American	United_States	AFR	Africa	2292	7	3	#cc6600	#ffeb33
NA20362	NA20362	0	0	1	ASW	African-American	United_States	AFR	Africa	2293	7	3	#cc6600	#ffeb33
NA20412	NA20412	0	0	2	ASW	African-American	United_States	AFR	Africa	2294	7	3	#cc6600	#ffeb33
NA20502	NA20502	0	0	2	TSI	Toscani	Italia	EUR	Europe	2295	21	4	#00008b	#64ebff
NA20503	NA20503	0	0	2	TSI	Toscani	Italia	EUR	Europe	2296	21	4	#00008b	#64ebff
NA20504	NA20504	0	0	2	TSI	Toscani	Italia	EUR	Europe	2297	21	4	#00008b	#64ebff
NA20505	NA20505	0	0	2	TSI	Toscani	Italia	EUR	Europe	2298	21	4	#00008b	#64ebff
NA20506	NA20506	0	0	2	TSI	Toscani	Italia	EUR	Europe	2299	21	4	#00008b	#64ebff
NA20507	NA20507	0	0	2	TSI	Toscani	Italia	EUR	Europe	2300	21	4	#00008b	#64ebff
NA20508	NA20508	0	0	2	TSI	Toscani	Italia	EUR	Europe	2301	21	4	#00008b	#64ebff
NA20509	NA20509	0	0	1	TSI	Toscani	Italia	EUR	Europe	2302	21	4	#00008b	#64ebff
NA20510	NA20510	0	0	1	TSI	Toscani	Italia	EUR	Europe	2303	21	4	#00008b	#64ebff
NA20511	NA20511	0	0	1	TSI	Toscani	Italia	EUR	Europe	2304	21	4	#00008b	#64ebff
NA20512	NA20512	0	0	1	TSI	Toscani	Italia	EUR	Europe	2305	21	4	#00008b	#64ebff
NA20513	NA20513	0	0	1	TSI	Toscani	Italia	EUR	Europe	2306	21	4	#00008b	#64ebff
NA20514	NA20514	0	0	2	TSI	Toscani	Italia	EUR	Europe	2307	21	4	#00008b	#64ebff
NA20515	NA20515	0	0	1	TSI	Toscani	Italia	EUR	Europe	2308	21	4	#00008b	#64ebff
NA20516	NA20516	0	0	1	TSI	Toscani	Italia	EUR	Europe	2309	21	4	#00008b	#64ebff
NA20517	NA20517	0	0	2	TSI	Toscani	Italia	EUR	Europe	2310	21	4	#00008b	#64ebff
NA20518	NA20518	0	0	1	TSI	Toscani	Italia	EUR	Europe	2311	21	4	#00008b	#64ebff
NA20519	NA20519	0	0	1	TSI	Toscani	Italia	EUR	Europe	2312	21	4	#00008b	#64ebff
NA20520	NA20520	0	0	1	TSI	Toscani	Italia	EUR	Europe	2313	21	4	#00008b	#64ebff
NA20521	NA20521	0	0	1	TSI	Toscani	Italia	EUR	Europe	2314	21	4	#00008b	#64ebff
NA20522	NA20522	0	0	2	TSI	Toscani	Italia	EUR	Europe	2315	21	4	#00008b	#64ebff
NA20524	NA20524	0	0	1	TSI	Toscani	Italia	EUR	Europe	2316	21	4	#00008b	#64ebff
NA20525	NA20525	0	0	1	TSI	Toscani	Italia	EUR	Europe	2317	21	4	#00008b	#64ebff
NA20527	NA20527	0	0	1	TSI	Toscani	Italia	EUR	Europe	2318	21	4	#00008b	#64ebff
NA20528	NA20528	0	0	1	TSI	Toscani	Italia	EUR	Europe	2319	21	4	#00008b	#64ebff
NA20529	NA20529	0	0	2	TSI	Toscani	Italia	EUR	Europe	2320	21	4	#00008b	#64ebff
NA20530	NA20530	0	0	2	TSI	Toscani	Italia	EUR	Europe	2321	21	4	#00008b	#64ebff
NA20531	NA20531	0	0	2	TSI	Toscani	Italia	EUR	Europe	2322	21	4	#00008b	#64ebff
NA20532	NA20532	0	0	1	TSI	Toscani	Italia	EUR	Europe	2323	21	4	#00008b	#64ebff
NA20533	NA20533	0	0	2	TSI	Toscani	Italia	EUR	Europe	2324	21	4	#00008b	#64ebff
NA20534	NA20534	0	0	1	TSI	Toscani	Italia	EUR	Europe	2325	21	4	#00008b	#64ebff
NA20535	NA20535	0	0	2	TSI	Toscani	Italia	EUR	Europe	2326	21	4	#00008b	#64ebff
NA20536	NA20536	0	0	1	TSI	Toscani	Italia	EUR	Europe	2327	21	4	#00008b	#64ebff
NA20538	NA20538	0	0	1	TSI	Toscani	Italia	EUR	Europe	2328	21	4	#00008b	#64ebff
NA20539	NA20539	0	0	1	TSI	Toscani	Italia	EUR	Europe	2329	21	4	#00008b	#64ebff
NA20540	NA20540	0	0	2	TSI	Toscani	Italia	EUR	Europe	2330	21	4	#00008b	#64ebff
NA20541	NA20541	0	0	2	TSI	Toscani	Italia	EUR	Europe	2331	21	4	#00008b	#64ebff
NA20542	NA20542	0	0	2	TSI	Toscani	Italia	EUR	Europe	2332	21	4	#00008b	#64ebff
NA20543	NA20543	0	0	1	TSI	Toscani	Italia	EUR	Europe	2333	21	4	#00008b	#64ebff
NA20544	NA20544	0	0	1	TSI	Toscani	Italia	EUR	Europe	2334	21	4	#00008b	#64ebff
NA20581	NA20581	0	0	1	TSI	Toscani	Italia	EUR	Europe	2335	21	4	#00008b	#64ebff
NA20582	NA20582	0	0	2	TSI	Toscani	Italia	EUR	Europe	2336	21	4	#00008b	#64ebff
NA20585	NA20585	0	0	2	TSI	Toscani	Italia	EUR	Europe	2337	21	4	#00008b	#64ebff
NA20586	NA20586	0	0	1	TSI	Toscani	Italia	EUR	Europe	2338	21	4	#00008b	#64ebff
NA20587	NA20587	0	0	2	TSI	Toscani	Italia	EUR	Europe	2339	21	4	#00008b	#64ebff
NA20588	NA20588	0	0	1	TSI	Toscani	Italia	EUR	Europe	2340	21	4	#00008b	#64ebff
NA20589	NA20589	0	0	2	TSI	Toscani	Italia	EUR	Europe	2341	21	4	#00008b	#64ebff
NA20752	NA20752	0	0	1	TSI	Toscani	Italia	EUR	Europe	2342	21	4	#00008b	#64ebff
NA20753	NA20753	0	0	2	TSI	Toscani	Italia	EUR	Europe	2343	21	4	#00008b	#64ebff
NA20754	NA20754	0	0	1	TSI	Toscani	Italia	EUR	Europe	2344	21	4	#00008b	#64ebff
NA20755	NA20755	0	0	1	TSI	Toscani	Italia	EUR	Europe	2345	21	4	#00008b	#64ebff
NA20756	NA20756	0	0	2	TSI	Toscani	Italia	EUR	Europe	2346	21	4	#00008b	#64ebff
NA20757	NA20757	0	0	2	TSI	Toscani	Italia	EUR	Europe	2347	21	4	#00008b	#64ebff
NA20758	NA20758	0	0	1	TSI	Toscani	Italia	EUR	Europe	2348	21	4	#00008b	#64ebff
NA20759	NA20759	0	0	1	TSI	Toscani	Italia	EUR	Europe	2349	21	4	#00008b	#64ebff
NA20760	NA20760	0	0	2	TSI	Toscani	Italia	EUR	Europe	2350	21	4	#00008b	#64ebff
NA20761	NA20761	0	0	2	TSI	Toscani	Italia	EUR	Europe	2351	21	4	#00008b	#64ebff
NA20762	NA20762	0	0	1	TSI	Toscani	Italia	EUR	Europe	2352	21	4	#00008b	#64ebff
NA20763	NA20763	0	0	1	TSI	Toscani	Italia	EUR	Europe	2353	21	4	#00008b	#64ebff
NA20764	NA20764	0	0	2	TSI	Toscani	Italia	EUR	Europe	2354	21	4	#00008b	#64ebff
NA20765	NA20765	0	0	1	TSI	Toscani	Italia	EUR	Europe	2355	21	4	#00008b	#64ebff
NA20766	NA20766	0	0	2	TSI	Toscani	Italia	EUR	Europe	2356	21	4	#00008b	#64ebff
NA20767	NA20767	0	0	1	TSI	Toscani	Italia	EUR	Europe	2357	21	4	#00008b	#64ebff
NA20768	NA20768	0	0	2	TSI	Toscani	Italia	EUR	Europe	2358	21	4	#00008b	#64ebff
NA20769	NA20769	0	0	2	TSI	Toscani	Italia	EUR	Europe	2359	21	4	#00008b	#64ebff
NA20770	NA20770	0	0	1	TSI	Toscani	Italia	EUR	Europe	2360	21	4	#00008b	#64ebff
NA20771	NA20771	0	0	2	TSI	Toscani	Italia	EUR	Europe	2361	21	4	#00008b	#64ebff
NA20772	NA20772	0	0	2	TSI	Toscani	Italia	EUR	Europe	2362	21	4	#00008b	#64ebff
NA20773	NA20773	0	0	2	TSI	Toscani	Italia	EUR	Europe	2363	21	4	#00008b	#64ebff
NA20774	NA20774	0	0	2	TSI	Toscani	Italia	EUR	Europe	2364	21	4	#00008b	#64ebff
NA20775	NA20775	0	0	2	TSI	Toscani	Italia	EUR	Europe	2365	21	4	#00008b	#64ebff
NA20778	NA20778	0	0	1	TSI	Toscani	Italia	EUR	Europe	2366	21	4	#00008b	#64ebff
NA20783	NA20783	0	0	1	TSI	Toscani	Italia	EUR	Europe	2367	21	4	#00008b	#64ebff
NA20785	NA20785	0	0	1	TSI	Toscani	Italia	EUR	Europe	2368	21	4	#00008b	#64ebff
NA20786	NA20786	0	0	2	TSI	Toscani	Italia	EUR	Europe	2369	21	4	#00008b	#64ebff
NA20787	NA20787	0	0	1	TSI	Toscani	Italia	EUR	Europe	2370	21	4	#00008b	#64ebff
NA20790	NA20790	0	0	2	TSI	Toscani	Italia	EUR	Europe	2371	21	4	#00008b	#64ebff
NA20792	NA20792	0	0	1	TSI	Toscani	Italia	EUR	Europe	2372	21	4	#00008b	#64ebff
NA20795	NA20795	0	0	2	TSI	Toscani	Italia	EUR	Europe	2373	21	4	#00008b	#64ebff
NA20796	NA20796	0	0	1	TSI	Toscani	Italia	EUR	Europe	2374	21	4	#00008b	#64ebff
NA20797	NA20797	0	0	2	TSI	Toscani	Italia	EUR	Europe	2375	21	4	#00008b	#64ebff
NA20798	NA20798	0	0	1	TSI	Toscani	Italia	EUR	Europe	2376	21	4	#00008b	#64ebff
NA20799	NA20799	0	0	2	TSI	Toscani	Italia	EUR	Europe	2377	21	4	#00008b	#64ebff
NA20800	NA20800	0	0	2	TSI	Toscani	Italia	EUR	Europe	2378	21	4	#00008b	#64ebff
NA20801	NA20801	0	0	1	TSI	Toscani	Italia	EUR	Europe	2379	21	4	#00008b	#64ebff
NA20802	NA20802	0	0	2	TSI	Toscani	Italia	EUR	Europe	2380	21	4	#00008b	#64ebff
NA20803	NA20803	0	0	1	TSI	Toscani	Italia	EUR	Europe	2381	21	4	#00008b	#64ebff
